id;zona;kids_r;prop_r;resid;age;inc_r;persh;inc_b;prop_b;kids_b;var_0001;var_0002;var_0003;var_0004;var_0005;var_0006;var_0007;var_0008;var_0009;var_0010;var_0011;var_0012
7370;1;44,63601796;88,95528398;9,466666667;60,26128604;60458,16316;2;69978,93258;90,7822923;44,7543966;0;0;0;0;0;0;0;0;0;0;0;0
9301;2;29,11874622;79,0980619;8,25;45,70003212;47038,44747;2;54029,60526;81,08108108;39,54480797;0;0;0;0;0;1;0;0;0;0;0;0
1457;5;61,4698406;72,63422774;8,54789916;45,00796891;32717,45022;2,4;49062,5;48,26666667;36,8;0;0;0;0;0;0;0;0;0;0;0;0
14065;3;20,62287078;4,97898614;2,377142857;53,15492453;30558,65618;1;37559,88024;41,86633039;23,95964691;0;0;0;0;0;0;0;0;0;0;0;0
7532;2;20,1742707;67,14498684;6,328571429;64,05444255;36512,88997;2;46071,42857;74,61928934;20,43147208;0;0;0;0;0;0;0;0;0;0;0;0
55505;2;27,43709286;71,80859296;2,5;44,71433623;38060,06095;1;38537,73585;72,49575552;27,50424448;0;0;1;1;0;1;0;0;0;0;0;1
56426;3;34,4614155;96,07824442;16,9;53,32007953;60181,17304;2,3;72145,66929;96,63551402;36,82242991;0;0;0;0;0;0;0;0;0;0;0;1
6590;1;18,18558976;87,80653468;18,7;73,21257781;34194,27014;1,4;33486,23853;79,6101949;32,3838081;0;0;1;0;0;0;0;0;0;0;0;0
58233;2;30,63308748;4,98655726;5,5;49,79791107;7895,729666;1;20233,64486;32,32758621;39,22413793;0;1;0;0;0;0;0;0;0;0;0;0
42665;1;19,58731174;95,54228726;16,5;58,65975504;62001,94956;2,8;53525,64103;93,0417495;34,19483101;0;0;0;0;0;0;1;0;0;0;0;0
35542;4;28,35983946;79,8733312;4,284615385;51,28789574;81875,51436;1,7;100872,093;87,68328446;20,52785924;0;1;0;0;1;0;0;0;0;0;0;0
19405;2;42,77682012;92,71363072;10,75;63,57928642;60741,73884;2;57722,22222;83,40517241;38,2183908;0;0;0;0;0;0;1;0;0;0;0;0
14104;3;27,5714828;83,46827274;17,93333333;62,95362544;29119,09737;2;36202,29008;67,01902748;31,28964059;0;0;0;0;0;0;0;0;0;0;0;0
2344;5;30,0830907;73,71260302;7,968673219;52,81056628;53769,90626;1,6;57712,76596;46,55963303;44,26605505;1;1;0;0;0;0;0;0;0;0;0;0
14240;2;14,74226886;88,91403758;4,84;36,00443969;46290,64895;1;60884,83146;93,73897707;28,57142857;0;0;0;0;0;0;0;0;0;0;0;0
3671;1;31,18069092;77,60439362;5,8;62,57021622;41058,26505;1,8;32978,7234;64,62585034;24,26303855;1;1;0;0;0;0;1;0;0;0;0;0
53384;4;40,05190576;81,1820975;12,5;50,79848223;28915,79177;3;31875;22,2946545;31,94263364;0;0;0;0;0;0;0;0;0;0;0;0
42104;1;17,5388819;88,91456348;12,5;62,35251177;42126,84252;2,5;40048,07692;80,70921986;28,22695035;0;0;1;1;0;0;0;0;0;0;0;0
42756;3;40,97198304;66,53524072;2,684848485;39,89518883;26538,59885;2,6;36781,25;58,93060296;52,55972696;0;0;0;0;0;0;1;1;0;0;0;0
31832;1;39,74090358;84,95959844;19,7;48,25648432;38410,38691;2,2;52240,56604;86,27087199;26,53061224;0;0;0;0;0;0;0;0;0;0;0;1
30561;5;43,19744388;80,71363922;10,62745098;53,86124228;42471,98706;2;64047,61905;75,35545024;44,78672986;0;0;0;0;0;1;0;0;0;0;0;0
41625;1;29,4201839;83,91899798;8,5;52,0504373;37805,13803;2,7;30583,33333;76,54986523;35,8490566;0;1;0;0;0;0;1;0;0;0;0;0
57074;4;19,48709522;79,84653928;12,6;59,42837459;100709,5596;2;61550,63291;42,60273973;29,31506849;0;0;0;0;1;0;0;0;0;0;0;0
50489;2;18,74289086;60,92872804;2,226666667;38,25762382;42169,05915;1,6;73947,36842;72,24669604;38,54625551;0;1;0;0;0;0;0;0;0;0;0;0
2527;4;26,96011526;100;15,1;76,08637311;101308,0593;2;81475,90361;67,23868955;25,5850234;1;0;0;0;0;1;0;0;0;0;0;0
34010;2;46,16149674;67,99550284;6,416666667;46,54368336;45877,85221;3,5;31076,92308;66,58354115;31,17206983;0;1;0;0;0;0;1;0;0;0;0;0
38534;2;25,75517198;88,46671126;13,5;81,97805121;59032,57801;2,3;62500;88,85586924;17,38484398;0;0;0;0;0;0;1;0;0;0;0;0
24046;4;3,954708;87,14611608;5,95;78,25315802;46784,23247;2;32734,375;89,50131234;2,88713911;0;0;1;0;0;0;0;0;1;0;0;0
51534;4;44,56352646;81,67784892;16,25;49,88357719;38427,53053;1,4;33582,67717;68,66319444;25,52083333;0;0;0;0;0;0;0;0;0;0;0;0
40658;4;26,51304402;53,47052044;7,871428571;50,84710767;32270,3656;2;42228,91566;53,25342466;36,81506849;0;1;1;0;0;0;0;0;0;0;0;0
883;1;30,20795106;72,57823812;9,7;52,482909;59431,85381;2,6;62159,09091;67,82077393;24,03258656;0;0;0;0;0;0;0;0;0;0;0;0
47474;4;42,57780092;90,32472018;10;51,77522821;86139,97822;3,1;87916,66667;87,33153639;36,38814016;0;0;0;0;0;0;0;0;0;0;0;0
1975;5;10,2467491;51,45083182;7,19924812;64,54189606;40207,57261;1;38584,0708;80,9009009;11,8018018;1;0;0;0;1;1;0;1;0;0;0;1
8863;1;21,6737928;74,44782618;3,171428572;57,3796857;33681,60041;1,6;38082,87293;75,27907814;38,85487937;0;1;1;0;0;0;1;0;0;0;0;1
25021;5;25,84965562;70,90386204;1,404352742;31,71191048;66818,8593;1;80338,54167;88,9137738;37,62597984;0;0;0;0;0;0;0;0;0;0;0;1
42864;2;34,22444608;19,70581302;3,213636364;40,65028132;30896,98326;1;33648,64865;58,84955752;37,61061947;0;0;1;0;0;0;0;0;0;0;0;1
24503;3;50,17436606;76,75559824;11,20833333;52,15149091;102829,306;3,3;65931,37255;71,6796875;33,59375;0;1;1;0;0;0;1;0;0;0;0;0
11972;3;23,70808522;5,12234704;1,633333333;29,51673952;17178,99278;1;31021,12676;30,74565884;40,75587334;0;1;0;1;0;1;0;0;0;0;0;1
16699;4;17,59732986;4,71319882;2,3;45,64131508;34582,9674;1;42875;23,03030303;19,6969697;0;0;0;0;0;0;0;0;0;0;0;0
34394;5;36,50776892;38,42624002;13;56,95500819;51619,21948;2;53345,07042;38,2585752;32,18997361;0;0;0;0;1;0;0;0;0;0;0;0
26922;4;29,4954791;78,20552136;7,803030303;56,4781705;44804,14296;2;65548,78049;65,10067114;31,76733781;0;0;0;0;0;0;0;0;0;0;0;0
36127;2;14,74508714;76,77828294;8,166666667;53,54266927;90546,3903;2,2;79358,55263;70,85162423;25,98770852;0;0;0;0;1;0;1;0;0;0;0;0
5854;2;21,49519238;82,89507886;11,92307692;51,96867733;41570,31209;3;61677,63158;87,80487805;24,57786116;0;1;0;0;0;0;0;0;0;0;0;1
53984;4;16,87625998;65,16507116;6,4001949;56,75445583;71867,20048;2;49158,87851;51,70316302;15,57177616;0;0;0;0;0;0;0;1;0;0;0;0
41061;1;19,39399338;71,216759;3,4;67,92618642;30174,0355;1,3;37338,70968;64,52762923;26,5597148;0;0;1;0;0;0;1;0;0;0;0;0
43718;5;24,5503735;76,583911;4,659285714;39,69784437;40251,38951;2;35718,08511;57,45856354;20,62615101;0;0;0;0;0;0;0;0;0;0;0;0
24047;4;3,26227636;90,52539826;10,66666667;75,1832503;27271,37073;1,4;22236,18091;75,43859649;1;0;0;0;0;0;0;0;0;0;0;0;0
37065;4;20,92894998;57,85035116;6,286115007;48,3922832;25783,20594;1;32660,55046;54,69026549;17,69911504;0;0;1;0;0;0;1;0;0;0;0;0
55262;5;7,28873239;33,29225352;5,2;37,6184739;45028,90173;1,49102113;45028,90173;33,29225352;7,28873239;0;0;0;0;0;0;0;0;0;0;0;0
44779;2;28,10384436;89,47144376;8,685;45,38967979;29923,43808;1,6;58853,25132;79,86688852;29,08485857;0;0;0;0;0;0;0;0;0;0;0;0
49278;4;46,95193868;92,76750098;20,23;70,38029836;117254,5938;2;92540,32258;78,08471455;34,43830571;0;0;0;1;0;1;0;0;0;0;0;0
8470;2;43,59420798;79,61093388;7,884615385;51,13495181;52107,80402;2;62019,23077;77,56097561;50,24390244;0;0;0;0;0;0;0;0;0;0;0;0
54346;3;26,50761102;72,84767576;3,561538462;30,5819351;37632,05229;1;60799,31973;43,55140187;34,01869159;0;1;0;0;0;0;0;0;0;0;0;0
33949;4;31,17372964;87,98887494;15,75;57,80199126;133504,073;2,4;109090,9091;76,48401826;35,84474886;0;0;0;0;1;1;1;0;0;0;1;0
10914;4;25,6336229;82,64138316;2,625037707;37,09280885;48320,6396;1,6;37254,33526;76,47754137;26,47754137;0;0;0;0;1;0;1;0;0;0;0;1
5380;4;18,48372042;83,33452884;3,63003096;65,84910656;79824,78335;2;50607,57347;60,46916383;27,17366629;1;0;0;0;1;1;0;0;0;1;0;1
22547;4;66,29073278;45,01849862;7,714285714;58,53096621;23163,38522;2,6;28778,62595;37,21854305;65,43046358;0;0;0;0;0;1;0;0;0;0;1;0
26166;4;43,13389232;83,42809618;13,20534759;58,79183785;64199,96717;2;84210,52632;64,59459459;42,43243243;0;0;0;0;0;0;0;0;0;0;0;0
9236;2;25,01039364;12,68701266;2,795;37,19576809;10324,1163;1;32634,4086;47,59825328;35,80786026;0;0;1;0;0;0;0;0;0;0;0;0
3144;5;32,8649547;80,59290144;6,7;41,76364983;43953,75153;1,8;55324,07407;52,47148289;19,39163498;0;0;0;0;0;0;0;0;0;0;0;0
38708;4;16,79216112;74,5332141;5,95;74,43789227;76477,13443;1,8;65178,57143;94,02597403;22,72727273;0;0;0;0;0;0;0;0;0;0;1;0
52840;2;49,55494908;10,85018252;3,945714286;43,72199712;36743,84445;1,6;54496,69967;50,84444444;36,97777778;0;1;1;0;0;0;0;0;0;0;0;1
37001;5;31,0115309;73,14712406;8,115384615;45,94963459;23080,58478;1,8;25967,74194;54,1958042;30,76923077;0;0;0;0;0;0;0;0;0;0;0;1
2656;4;28,98446722;82,63920046;13,08888889;55,12522231;102758,2;2,3;89285,71429;82,78301887;43,86792453;0;1;0;0;1;1;0;0;0;0;1;0
41164;4;16,04986426;84,18130418;20,5;55,23356149;160709,2423;2;38833,33333;60,52631579;26,84210526;0;0;0;0;1;0;0;1;0;0;0;0
52410;3;26,33552946;22,0194014;3,925;32,953284;33004,14057;1;31727,27273;27,14285714;13,80952381;0;0;0;0;0;0;1;0;0;0;0;1
51932;4;56,27455376;87,1244306;15,56153846;50,35044556;118142,7503;3,3;117049,8084;95,03386005;46,83972912;0;0;0;0;0;0;0;0;0;0;0;0
901;3;27,42575636;4,72140944;2,69;53,73194209;12111,3337;1;15673,07692;7,72058824;29,41176471;0;1;1;0;0;0;0;0;0;0;0;1
20416;2;19,083095;4,64898724;5,9;50,44169258;28512,71417;1;31875;50,57471264;37,16475096;0;0;0;0;0;0;0;0;0;0;0;0
13222;4;52,04529138;72,68324418;8,5;42,81892768;35034,65645;1,6;64798,85058;88,62876254;18,39464883;0;1;0;0;0;0;0;0;0;0;0;0
45342;1;34,11463386;89,05218496;16,75;53,9909708;55454,56635;3,4;48152,98508;81,90899001;34,07325194;0;0;0;0;0;0;1;0;0;0;0;0
51334;5;21,59468439;40,53156146;5,1;43,86904762;52678,57143;2,18936877;52678,57143;40,53156146;21,59468439;0;1;0;0;0;0;0;0;0;0;0;0
53084;1;56,49521392;84,60304952;20,35;49,93502297;42052,35629;3,2;34260,86957;82,69550749;25,45757072;0;1;0;0;0;1;1;0;0;0;0;0
15827;4;59,31371364;93,87356826;10,66666667;47,04532891;85658,81887;3;114504,2194;97,61042723;55,82910934;1;1;0;0;0;0;0;0;0;0;0;0
57198;5;42,9042306;81,10758636;8,9;39,39706567;31975,11289;2;62906,50407;67,38197425;39,77110157;0;0;0;0;1;0;0;0;0;0;0;0
46033;4;26,58216992;64,6837243;4,975;43,92531816;49982,16582;2;44729,72973;75,72815534;23,05825243;0;0;0;0;0;1;0;0;0;0;1;0
20764;2;22,60391016;80,82495712;9,5;72,90995454;50960,59472;2;70857,14286;88,69047619;26,53061224;0;0;1;0;0;0;0;0;0;0;1;0
30779;4;31,19573932;84,46933012;6,833333333;46,20874416;76610,1369;2;100868,3729;82,01350522;41,06813996;0;0;1;0;0;0;0;0;0;0;0;0
9535;2;52,38797574;74,67602426;3,931868132;41,16706268;72511,54269;2,6;47267,44186;52,13625866;49,24942263;0;1;0;1;0;0;1;0;1;1;0;0
48153;2;18,8315451;77,87209996;14;56,93429688;23538,62965;2;39038,46154;71,68141593;28,31858407;0;0;0;0;0;0;0;0;0;0;0;0
53831;4;16,6378533;93,80983472;13,1;56,19435135;102807,9518;2,5;102052,2388;85,74040219;30,89579525;0;0;0;0;1;0;0;0;0;0;1;0
36268;4;19,7097537;85,53086828;14,05;58,03546525;129208,7206;2,5;142093,0233;95,31615925;31,14754098;0;0;0;1;0;1;0;0;0;0;0;1
24557;5;21,46778576;4,43850614;2,763448276;34,46893218;31454,14396;1;39368,93204;11,16666667;24;0;0;0;1;0;0;0;0;0;0;0;0
49738;4;63,5958876;90,8524206;13;54,67981797;153065,9647;3,6;95386,90476;93,66852886;44,13407821;0;1;0;1;1;0;0;0;1;0;0;0
40453;4;17,4063676;86,75540472;9,583333333;61,34727129;23174,14314;1;49110,16949;67,34693878;19,04761905;0;0;0;0;0;0;0;0;0;0;0;1
18535;4;32,27530438;81,1540271;7,125;43,97989856;47173,13226;1,9;54500;60,14625229;34,27787934;0;0;0;0;0;0;0;0;0;0;1;0
6036;4;23,22380712;33,50916156;10;54,20585192;17877,42878;1;63848,92086;66,30434783;38,19875776;0;0;0;0;0;0;0;0;0;0;0;1
882;2;25,8861089;94,09739962;6,4;50,91601989;90168,86905;1;91273,58491;94,92635025;33,87888707;0;0;1;0;0;0;0;0;0;0;0;1
19728;3;16,8292274;5,0329257;7,025;42,86825206;17202,76584;1;35424,5283;42,16027875;22,29965157;0;0;0;0;0;0;0;0;0;0;0;0
52820;2;24,01835874;85,16458902;6,549019608;67,62295287;26390,21783;2;28083,33333;52,86144578;30,12048193;0;0;0;0;1;0;1;0;0;0;0;1
53279;1;26,70704566;83,1698123;15,6;62,68573133;66793,29745;2,5;49280,82192;87,18801997;19,80033278;0;0;0;0;0;0;1;0;0;0;0;0
14217;3;32,07692716;81,11247624;16,9;56,11154588;45041,20694;3,4;50892,85714;69,75609756;33,17073171;0;1;0;0;0;0;0;0;0;0;0;0
7299;1;39,24581908;61,66023434;2,992;37,97773709;38213,05691;1;28000;71,12211221;24,75247525;0;1;0;0;0;1;1;0;0;0;0;0
51241;4;62,80737528;89,32642944;6,666666667;37,44202473;72729,36347;2,4;73706,89655;84,69301934;57,4432296;0;1;0;0;1;0;1;1;1;0;1;0
21470;3;52,3517353;87,04618322;5,904761905;42,25095682;59793,77474;2,7;50245,09804;58,63956216;57,23221267;0;1;0;0;0;0;0;0;1;0;0;0
46089;2;20,66381968;95,2573127;9,8;47,9608095;61934,88765;3;69598,12109;84,8219498;40,22183304;0;0;0;0;0;0;0;0;0;0;0;0
43917;3;47,847758;41,96484366;12,575;60,80674389;14278,9881;2;18315,21739;22,71662763;45,19906323;0;1;1;0;1;0;1;0;0;0;0;0
29113;4;32,78804924;89,87909232;15,6;56,11197372;58529,73577;4;31116,07143;59,4095941;33,2103321;0;1;0;0;0;0;0;0;0;0;0;0
30928;2;16,58070868;87,21063984;19,75;68,08825712;27912,64029;2;29787,23404;72,20216606;32,1299639;0;0;0;0;0;0;0;0;0;0;0;0
2030;2;74,65361308;89,43865456;10,5;42,61207871;131666,5067;3,6;82855,19126;93,94166043;43,00673149;1;0;0;0;0;0;0;0;0;0;0;0
27856;5;19,70440164;5,06197334;2,275;41,33572993;27712,15502;1;56107,95455;61,5234375;41,50390625;0;0;0;0;0;0;0;0;0;0;0;0
21277;4;43,19159772;82,30118922;11,28571429;51,81033953;62793,81135;3;66337,7193;91,55206287;43,81139489;0;0;0;0;1;0;0;0;0;0;0;0
20843;4;38,47256002;9,35775954;2,133333333;29,95553281;47017,40931;1,6;86041,66667;1;37,03703704;1;0;1;0;0;1;0;1;0;0;0;0
35446;4;23,8874871;89,94171334;4,82;41,35099873;67326,52852;3;81758,72093;88,7750122;57,19863348;0;1;0;0;1;1;0;0;0;0;0;0
9594;2;46,34411114;59,18693592;7,875;48,43899355;12729,30603;2,6;20571,42857;12,27586207;31,44827586;0;0;0;0;0;0;0;0;0;1;0;1
29645;3;36,4671952;49,05737062;9,466666667;48,51511532;19546,85988;1,7;41532,25807;44,82758621;24,5210728;0;1;0;0;0;0;1;0;0;0;0;1
10591;2;11,96695196;74,09237706;5,8;48,87522589;29006,70275;1,3;26142,85714;83,44947735;9,58188153;0;0;1;0;0;0;0;0;0;0;0;0
23342;4;33,94517074;83,57789076;15,33333333;71,79476298;51595,37261;2,2;68705,67376;77,6957164;38,40472674;0;0;0;0;0;0;0;1;0;0;0;0
21190;4;84,08107942;93,01701564;8;48,02618471;142355,8324;3,9;95357,14286;95,91549296;57,74647887;1;0;0;1;1;1;0;0;0;0;0;0
41861;3;40,4519804;78,05364354;11,5;54,526539;80032,91641;2,8;51835,66434;40,28605483;40,88200238;0;0;0;0;0;0;0;0;0;0;1;0
6347;1;39,3783861;77,55540178;4,439279869;42,72053075;82715,88734;2,2;62743,50649;75,63451777;32,48730964;0;0;0;0;1;0;1;0;0;0;0;0
10084;3;30,04219128;87,86267506;14,5;54,23038761;69248,08497;2,2;47814,07035;65,33795494;30,24263432;0;0;1;1;0;0;0;0;0;0;1;0
19283;3;32,6279854;36,64118224;2,4;31,21993948;28464,89142;1;39906,01504;63,91231029;38,9544688;0;1;0;0;0;0;0;0;0;0;0;1
57476;4;35,7028754;97,36421725;6,3;55,44520548;84424,60318;2,97843451;84424,60318;97,36421725;35,7028754;0;1;0;0;0;0;0;0;0;0;0;0
15194;5;33,73832646;92,7458206;16,5;66,28183296;61678,96207;2,2;40250;86,28571429;27,14285714;0;1;0;0;0;1;0;0;0;0;0;0
48607;3;43,47890488;94,10471638;7,1;59,89845823;137283,0385;2,6;93201,75439;97,13804714;50,84175084;0;1;0;0;0;1;0;0;0;0;0;0
17324;4;24,95430348;81,68319654;16,5;59,15382454;47893,23763;1,8;42243,58974;62,3246493;24,8496994;0;0;0;0;0;0;0;0;0;0;0;0
35634;2;41,71588542;71,74815376;4;39,25047513;38223,3274;2,6;88725,4902;79,67032967;30,03663004;0;1;0;0;0;0;0;0;0;0;0;0
42111;5;25,60483871;41,53225806;6,1;46,66666667;43285,71429;2,34879032;43285,71429;41,53225806;25,60483871;0;0;0;0;0;0;0;0;0;0;0;0
57210;2;16,12341194;67,6415915;3,7;29,43063025;28196,99049;1;38750;54,14201183;28,99408284;0;1;0;0;0;0;1;0;0;0;0;1
54509;4;69,12055534;86,7210743;14,5;58,61610641;77117,45637;4,2;75367,64706;79,93079585;30,10380623;0;1;0;0;0;1;1;1;0;0;0;0
7450;3;18,4377307;4,62649236;2,5;60,90116071;11784,4393;1;30029,76191;12,29597388;18,06311208;0;0;0;1;0;1;0;0;0;0;0;1
33950;3;43,56754024;76,3690456;12,69230769;50,47011422;121397,2762;3;95550,84746;76,14213198;53,29949239;0;0;0;1;0;0;0;0;0;1;0;0
30395;1;25,83523462;79,86056728;4,985714286;46,51658829;28187,58174;1,7;36890,2439;67,54530478;33,60790774;0;1;1;0;0;0;0;0;0;0;1;1
16600;5;16,47210826;5,13842524;1,54;48,09328055;29164,52541;1;37782,25807;72,26890756;32,4929972;0;1;1;0;0;0;0;0;0;0;0;1
10092;4;21,53969052;83,15683124;11,11363636;56,01325527;69628,46386;2;64236,11111;86,08305275;34,2312009;1;0;0;0;0;0;0;0;0;0;0;0
43029;1;24,7652456;71,55577132;8;55,80796034;8462,253781;1,5;38558,39416;77,13598075;31,76895307;0;1;0;0;0;1;1;0;0;0;0;1
13061;5;41,05407164;79,42609842;6,416666667;42,54380647;32031,84397;2;38956,04396;91,33333333;27,55555556;0;0;0;0;0;0;0;0;0;0;0;0
42833;1;85,74121454;72,97671246;7,619047619;46,89753329;32594,20678;2,1;48421,05263;67,5872093;37,5;0;1;1;1;0;0;0;0;0;0;0;0
7839;1;43,76910424;76,88333998;11,5;51,0372018;52738,74301;2,9;42910,15625;85,61064087;30,35066505;0;0;1;0;0;0;1;0;0;0;0;0
56308;5;29,63414794;80,65198062;15,66666667;57,12158715;35809,5205;2;49836,95652;73,86519945;21,32049519;0;0;0;0;1;0;0;0;1;0;0;0
29197;4;23,97875544;82,50912522;17,9;57,5539494;40271,20989;3,2;45928,57143;93,54066986;25,83732057;0;1;1;0;0;0;0;0;0;0;1;0
46093;2;64,4140109;81,47494314;6,8;41,14423881;71143,77476;2,4;69298,86686;86,43803585;44,50506625;0;0;0;0;0;1;0;0;0;0;0;0
7478;4;48,83361706;90,7201123;10,3;56,73932573;66503,19631;2;48710;72,71200672;25,86062133;0;0;0;0;0;0;0;0;0;0;0;0
30872;2;19,53299952;94,45741312;12,125;73,30453292;42737,07238;1,6;57826,08696;76,94524496;31,98847262;0;0;0;0;0;0;0;0;0;0;0;0
6802;3;22,89007124;66,11143528;11,16666667;57,38052446;11431,54313;1;26217,94872;38,84057971;38,55072464;0;0;0;0;1;0;1;0;0;0;0;0
3703;4;31,88651942;87,92392226;16,35;55,9629765;41282,23702;2;91920,73171;94,42119944;34,58856346;0;0;0;0;0;0;0;0;0;0;0;0
44013;3;39,34157;78,89525426;8,047619048;57,4944113;81181,99282;2;105042,9185;85,07223114;32,58426966;0;0;0;0;0;1;0;0;0;0;1;0
9456;1;41,88354978;73,7743092;8,5;45,92518211;35524,90076;1;65029,18288;89,79118329;32,71461717;0;1;1;0;0;0;0;0;0;0;0;0
1241;2;44,89642058;89,7914375;18,53333333;53,11137005;122137,6508;3;111363,6364;92,8721174;44,23480084;0;0;0;0;0;0;0;0;0;0;0;0
39399;3;25,4474813;74,81567572;4,061818182;48,26460629;18741,94983;1,3;34056,60377;56,21890547;19,40298507;0;0;1;0;0;0;1;0;0;0;0;1
17565;4;38,18657154;5,52000912;2,37;35,64816999;28877,36856;1,6;39155,40541;43,60086768;23,42733189;0;1;0;1;0;0;0;0;0;0;0;1
235;2;20,00090702;79,69125534;18,1;58,53906284;52738,79275;1,8;66319,44444;80,48780488;33,48115299;0;0;1;0;0;0;0;0;0;0;0;0
10421;3;12,42311456;5,41828934;3,341666667;44,94047357;29525,80103;1;33103,44828;24,59970888;24,16302766;0;0;0;0;0;0;0;0;0;1;0;0
58481;3;21,4327214;53,70946876;9;45,15280151;70231,30935;2,6;40958,33333;27,64098491;31,61239079;0;0;1;0;0;0;1;0;0;0;0;0
37099;1;20,18368686;84,56155696;8,8;59,23534799;30659,64523;2,32210803;30659,64523;84,56155696;20,18368686;0;0;0;0;0;0;0;0;0;0;0;0
27598;5;35,27290712;5,0141474;1,7;30,42794968;64676,97241;1;65050,44843;1;24,44444444;0;1;1;1;0;0;1;0;0;0;0;1
17246;1;17,25804696;94,1610936;11;61,95345514;63599,0408;1,7;36375;84,1796875;27,9296875;0;0;1;0;0;0;0;0;0;0;0;0
8804;3;45,26415064;84,83196448;20,18307692;64,90765414;50752,50475;2,8;39876,68161;75,55923778;32,97431649;0;0;0;0;1;0;0;0;0;0;0;0
3426;1;22,35919796;78,98678646;9,5;56,50156361;53037,79442;2;66197,1831;79,31034483;24,31034483;0;0;0;0;0;0;0;0;0;0;0;0
24207;4;46,96750344;96,08753854;16,25;53,68323614;72243,49875;3,6;70708,95522;92,38329238;21,37592138;0;0;0;1;0;1;1;0;0;0;0;0
7271;1;15,05452694;85,56018844;6,7;30,84137979;24842,79011;1,2;45593,75;85,99640934;26,21184919;0;1;0;0;1;0;1;0;0;0;0;0
23496;4;90,9652452;87,92700794;13;57,64248214;47668,62117;4,1;56184,21053;65,49413735;37,8559464;0;1;0;0;0;0;1;0;0;0;0;0
55092;3;14,08826164;71,3537706;15,3;56,78378713;21147,70326;1;25816,32653;47,74193548;11,29032258;0;1;0;0;0;0;0;1;0;0;0;1
8713;4;30,90741618;79,98897882;8,333333333;46,1790028;51666,91764;2,4;35548,78049;85,60311284;41,76394293;1;0;0;0;1;0;0;0;0;0;0;0
6034;1;26,34981776;84,90056658;7,357142857;54,23655967;79195,28462;2;68333,33333;85,75819672;38,62704918;0;1;1;0;0;0;1;0;0;0;0;0
18323;3;16,20219704;64,70640006;14;60,54053233;25346,28328;2;52343,75;74,21875;33,85416667;0;0;1;0;0;1;0;0;0;0;1;0
9150;2;29,78398124;4,8914242;2,978947368;40,59031782;18211,84989;1;30000;19,24290221;41,64037855;0;1;0;0;0;0;0;0;0;0;0;0
49454;1;55,0766221;82,1438438;12,5;39,33941754;32830,15906;4;34677,41936;86,50519031;24,04844291;0;1;0;1;1;1;1;0;0;0;0;0
23676;2;22,38437448;76,53027872;5,5;32,60177832;39469,33312;2,5;35843,96099;65,90111176;47,27911059;1;0;0;0;0;0;0;0;0;0;0;1
11642;2;17,07394376;87,86384908;7,5;57,19957333;76264,14944;1,6;28207,54717;80,10948905;20,62043796;1;0;0;0;1;0;1;0;0;0;0;0
3338;1;82,18075308;87,98149514;5,9;31,07456959;29648,12569;4,6;51851,85185;82,37179487;26,28205128;0;1;1;0;0;0;0;0;0;0;0;0
14021;2;37,7591518;85,7014057;3,074545455;40,67875947;65031,94215;2;100682,4713;86,95474929;45,61761109;0;0;0;0;0;0;0;0;0;0;0;1
14623;4;39,89130824;89,43168696;3,9;40,1661875;70001,31874;1,9;70743,24324;92,77108434;48,55421687;1;1;0;0;1;0;0;0;0;0;0;1
2905;2;35,74579286;71,30802094;5,366666667;43,8257146;44751,43349;1;75528,16901;62,16216216;22,85012285;0;0;0;0;0;0;0;0;0;0;0;0
45520;2;44,31888822;91,15260498;13,33333333;49,7082266;96902,56739;3,3;52897,35099;74,53505007;26,89556509;0;0;0;0;0;0;0;1;0;0;1;0
47110;1;39,96360178;99,4970704;15,83333333;54,14331658;31515,02237;3;48947,36842;94,91017964;26,64670659;0;1;1;0;0;0;0;0;0;0;0;0
41579;3;20,0990782;80,95778998;7,313131313;49,01388645;33811,01508;1,6;70972,62248;92,30855729;44,04587878;0;0;0;0;0;0;0;0;0;0;0;0
8889;1;33,37484433;73,74429224;11,9;55,30273438;37621,55059;2,416978;37621,55059;73,74429224;33,37484433;0;0;0;0;0;0;1;0;0;0;0;1
6543;4;35,73059361;91,89497717;8,3;56,06976744;65394,73684;2,64497717;65394,73684;91,89497717;35,73059361;0;0;0;0;1;0;0;0;0;0;0;0
8938;3;47,416043;34,35629176;8,45;40,73274971;19044,77056;2;27239,58333;27,95698925;31,61290323;0;0;0;0;1;0;1;0;0;0;0;0
54221;3;31,86203046;87,41194352;10,5;46,92972651;106867,409;2;104915,2542;94,67391304;40,97826087;0;0;0;0;0;0;1;0;0;0;0;0
10051;3;10,60487824;62,95662664;2,66;28,90827638;18130,03589;1;36994,68085;65,95174263;35,65683646;0;0;0;0;0;1;0;0;0;0;0;0
15883;1;97,79342446;88,98529324;15;59,69068339;85607,21979;7;60167,91045;85,74181118;34,68208092;0;0;0;0;0;0;1;0;0;0;0;0
22151;4;25,53279764;79,66605052;4,15;46,33474037;44404,26488;2;56325,30121;88,10020877;31,73277662;0;0;0;0;0;0;1;0;0;0;0;0
23863;5;20,631044;86,20990372;7;45,54532253;34492,55306;1,6;64914,77273;81,5324165;26,71905697;0;1;0;0;0;0;0;0;0;0;0;0
53604;3;42,18137504;78,65855462;17,95;49,51136233;54297,86068;3,6;44519,23077;40,11516315;28,21497121;0;0;0;0;0;0;0;0;0;0;0;0
